Id,SalePrice
2735,140370.8312653669
2736,154224.03241274724
2737,124245.78916973011
2738,136282.628290497
2739,156185.24357128463
2740,146677.78686503464
2741,144277.08437619914
2742,153416.60471351587
2743,148194.49619931105
2744,152948.08639889045
2745,129257.45474405472
2746,132820.1797570924
2747,167036.25473258592
2748,123601.64879667734
2749,130544.39325717128
2750,133402.84220830235
2751,134667.17035979815
2752,164761.40582829216
2753,141038.37145815414
2754,209978.54123863176
2755,124744.64055665527
2756,100692.5317684065
2757,82523.4270087895
2758,79690.23291005504
2759,159009.3602268711
2760,132414.6507928998
2761,155972.49818635022
2762,145844.97185370338
2763,176109.9849300174
2764,154370.64949084976
2765,274376.5670792616
2766,147612.47932129682
2767,92487.74385809181
2768,126080.44677338029
2769,136914.79610883805
2770,130778.74972114233
2771,117047.83084449338
2772,115250.55013674987
2773,184769.19662640817
2774,135920.2163429891
2775,136381.60567604747
2776,131164.60890318977
2777,147584.68405048814
2778,101511.38415379575
2779,169160.85477607575
2780,96194.44544312092
2781,98516.96285772337
2782,105648.72706684875
2783,115023.02284091439
2784,122836.0998891605
2785,142593.16709179577
2786,70385.45406981287
2787,111758.0947422345
2788,77179.87877862164
2789,164907.6870214846
2790,86042.66060417924
2791,118054.77577990918
2792,43859.94564864476
2793,169778.95741932985
2794,101282.6515534129
2795,121818.7643041582
2796,94424.95045552193
2797,199117.49267536736
2798,128733.97421255954
2799,121338.7312919173
2800,66038.50728671341
2801,103846.61419491404
2802,134815.7491030055
2803,150894.63333031637
2804,140589.0574720496
2805,99804.02703520768
2806,89670.37382896931
2807,134374.75451786345
2808,158568.50918045518
2809,133745.94548895597
2810,133827.153930233
2811,165106.00735202673
2812,153400.03949270054
2813,147774.524111232
2814,134276.23807801938
2815,93013.96106307414
2816,246492.3834544765
2817,163783.73232208373
2818,134112.94596664768
2819,152981.90960479455
2820,146159.66063640435
2821,102532.1539713754
2822,148173.88142508638
2823,259860.83065261683
2824,178726.85026771744
2825,166076.7325100732
2826,127934.80055977068
2827,126378.29422155232
2828,232610.3738540652
2829,214631.50572982352
2830,220339.8525056267
2831,185850.68085135924
2832,240468.98960984152
2833,312561.21256436047
2834,224865.44357602217
2835,228447.28885940425
2836,194078.34408510788
2837,161244.3651719199
2838,150734.90035151364
2839,179328.13082537678
2840,190162.80863751506
2841,203485.1981136199
2842,216384.30887978012
2843,154764.4918778651
2844,158125.9603377959
2845,115565.78189999567
2846,220998.1157421865
2847,197586.8005095912
2848,195124.77010659373
2849,201040.3545586148
2850,245161.14276863885
2851,217809.9126549531
2852,222926.25437076468
2853,247038.41969159202
2854,141552.9301404751
2855,188708.16653792767
2856,203596.84737523991
2857,183842.15679524536
2858,182102.03905226334
2859,132406.5118289712
2860,126920.28351038284
2861,148763.3721245144
2862,198938.82126694135
2863,126126.96784627436
2864,257542.12609072617
2865,148649.39548642398
2866,130000.00157580935
2867,96477.0438079794
2868,101245.65502847687
2869,124047.77817145147
2870,129555.46661618058
2871,92223.24477124934
2872,60848.410655271
2873,103801.58768812132
2874,123643.19087588163
2875,101689.79966348372
2876,155796.1805128705
2877,138856.49613112566
2878,165468.60327761187
2879,134231.93688278954
2880,89554.75440812061
2881,156576.47600629283
2882,186971.25525738555
2883,209016.56090976088
2884,226340.59658619747
2885,198532.88282587365
2886,226375.20159918204
2887,81216.96533616558
2888,120414.40382894229
2889,49673.868139150334
2890,86560.3042566611
2891,130407.38632061944
2892,34458.272476972386
2893,64722.966310916716
2894,42260.494425525685
2895,270142.067494484
2896,280917.37567757745
2897,208793.14832450254
2898,138983.01267034674
2899,225929.1202770581
2900,153486.1327379962
2901,207895.05150763513
2902,184693.81457920835
2903,345328.2684410321
2904,342423.8842362803
2905,101090.98950967484
2906,214448.19730035355
2907,117674.6127394284
2908,137864.18221874285
2909,146948.37226547403
2910,81243.12116787612
2911,76070.33058165756
2912,157390.1382088421
2913,85409.52776738738
2914,79951.2620463467
2915,80008.34810691174
2916,83416.14628020664
2917,151054.82060295262
2918,118421.98666275553
2919,232709.7917220715
